ID_Venda,ID_Produto,ID_Cliente,ID_Tempo,ID_Plataforma,ID_Promocao,Quantidade,Preco_Unitario,Desconto_Percentual,Receita_Total,Custo_Total,Lucro_Bruto,Margem_Percentual,Canal_Venda,Forma_Pagamento,Data_Venda,Categoria,Dias_Apos_Lancamento,Midia_Fisica_Digital
VND00491,PRD011,CLI036,TMP0007,PLT002,PROMO000,2,149.90,0.00,299.80,199.80,100.00,33.36,App Mobile,Cartão Crédito,2024-01-07,Jogos,760,Físico e Digital
VND00492,PRD011,CLI061,TMP0334,PLT002,PROMO000,2,149.90,0.00,299.80,199.80,100.00,33.36,E-commerce,PIX,2024-11-29,Jogos,1087,Físico e Digital
VND00493,PRD011,CLI035,TMP0700,PLT002,PROMO000,1,149.90,0.00,149.90,99.90,50.00,33.36,Loja Física,Cartão Débito,2025-11-30,Jogos,1453,Físico e Digital
VND00494,PRD011,CLI033,TMP0080,PLT002,PROMO000,2,149.90,0.00,299.80,199.80,100.00,33.36,Loja Física,Cartão Crédito,2024-03-20,Jogos,833,Físico e Digital
VND00495,PRD011,CLI066,TMP0231,PLT002,PROMO000,1,149.90,0.00,149.90,99.90,50.00,33.36,Loja Física,PIX,2024-08-18,Jogos,984,Físico e Digital
VND00496,PRD011,CLI060,TMP0028,PLT002,PROMO000,1,149.90,0.00,149.90,99.90,50.00,33.36,App Mobile,Boleto,2024-01-28,Jogos,781,Físico e Digital
VND00497,PRD011,CLI028,TMP0075,PLT002,PROMO000,2,149.90,0.00,299.80,199.80,100.00,33.36,E-commerce,PIX,2024-03-15,Jogos,828,Físico e Digital
VND00498,PRD011,CLI014,TMP1059,PLT002,PROMO000,1,149.90,0.00,149.90,99.90,50.00,33.36,Loja Física,PIX,2026-11-24,Jogos,1812,Físico e Digital
VND00499,PRD011,CLI024,TMP0023,PLT002,PROMO000,2,149.90,0.00,299.80,199.80,100.00,33.36,E-commerce,PIX,2024-01-23,Jogos,776,Físico e Digital
VND00500,PRD011,CLI036,TMP0316,PLT002,PROMO000,2,149.90,0.00,299.80,199.80,100.00,33.36,E-commerce,Cartão Débito,2024-11-11,Jogos,1069,Físico e Digital
VND00501,PRD012,CLI074,TMP1056,PLT002,PROMO015,1,314.91,10.00,314.91,229.90,85.01,27.00,E-commerce,Cartão Crédito,2026-11-21,Jogos,81,Físico e Digital
VND00502,PRD012,CLI001,TMP1081,PLT002,PROMO000,2,349.90,0.00,699.80,459.80,240.00,34.30,App Mobile,Cartão Crédito,2026-12-16,Jogos,106,Físico e Digital
VND00503,PRD012,CLI047,TMP0993,PLT002,PROMO000,2,349.90,0.00,699.80,459.80,240.00,34.30,App Mobile,Boleto,2026-09-19,Jogos,18,Físico e Digital
VND00504,PRD012,CLI009,TMP1084,PLT002,PROMO000,1,349.90,0.00,349.90,229.90,120.00,34.30,App Mobile,Cartão Crédito,2026-12-19,Jogos,109,Físico e Digital
VND00505,PRD012,CLI013,TMP0991,PLT002,PROMO000,2,349.90,0.00,699.80,459.80,240.00,34.30,App Mobile,Boleto,2026-09-17,Jogos,16,Físico e Digital
VND00506,PRD012,CLI007,TMP0998,PLT002,PROMO000,1,349.90,0.00,349.90,229.90,120.00,34.30,Loja Física,Boleto,2026-09-24,Jogos,23,Físico e Digital
VND00507,PRD012,CLI005,TMP0991,PLT002,PROMO000,1,349.90,0.00,349.90,229.90,120.00,34.30,App Mobile,Boleto,2026-09-17,Jogos,16,Físico e Digital
VND00508,PRD012,CLI036,TMP1051,PLT002,PROMO000,2,349.90,0.00,699.80,459.80,240.00,34.30,App Mobile,Cartão Débito,2026-11-16,Jogos,76,Físico e Digital
VND00509,PRD012,CLI059,TMP0996,PLT002,PROMO000,1,349.90,0.00,349.90,229.90,120.00,34.30,Loja Física,Boleto,2026-09-22,Jogos,21,Físico e Digital
VND00510,PRD012,CLI067,TMP1053,PLT002,PROMO000,2,349.90,0.00,699.80,459.80,240.00,34.30,E-commerce,PIX,2026-11-18,Jogos,78,Físico e Digital
VND00511,PRD012,CLI039,TMP0991,PLT002,PROMO000,2,349.90,0.00,699.80,459.80,240.00,34.30,Loja Física,Boleto,2026-09-17,Jogos,16,Físico e Digital
VND00512,PRD012,CLI035,TMP0984,PLT002,PROMO000,2,349.90,0.00,699.80,459.80,240.00,34.30,E-commerce,PIX,2026-09-10,Jogos,9,Físico e Digital
VND00513,PRD012,CLI001,TMP0999,PLT002,PROMO000,2,349.90,0.00,699.80,459.80,240.00,34.30,E-commerce,PIX,2026-09-25,Jogos,24,Físico e Digital
VND00514,PRD012,CLI009,TMP0990,PLT002,PROMO000,1,349.90,0.00,349.90,229.90,120.00,34.30,App Mobile,Cartão Débito,2026-09-16,Jogos,15,Físico e Digital
VND00515,PRD012,CLI056,TMP1059,PLT002,PROMO000,2,349.90,0.00,699.80,459.80,240.00,34.30,App Mobile,Cartão Débito,2026-11-24,Jogos,84,Físico e Digital
VND00516,PRD012,CLI040,TMP1005,PLT002,PROMO000,1,349.90,0.00,349.90,229.90,120.00,34.30,E-commerce,Cartão Débito,2026-10-01,Jogos,30,Físico e Digital
VND00517,PRD012,CLI032,TMP1026,PLT002,PROMO000,1,349.90,0.00,349.90,229.90,120.00,34.30,E-commerce,Cartão Débito,2026-10-22,Jogos,51,Físico e Digital
VND00518,PRD012,CLI033,TMP1000,PLT002,PROMO000,1,349.90,0.00,349.90,229.90,120.00,34.30,E-commerce,Cartão Crédito,2026-09-26,Jogos,25,Físico e Digital
VND00519,PRD012,CLI064,TMP1025,PLT002,PROMO000,2,349.90,0.00,699.80,459.80,240.00,34.30,E-commerce,Cartão Crédito,2026-10-21,Jogos,50,Físico e Digital
VND00520,PRD012,CLI050,TMP0987,PLT002,PROMO000,1,349.90,0.00,349.90,229.90,120.00,34.30,E-commerce,PIX,2026-09-13,Jogos,12,Físico e Digital
VND00521,PRD012,CLI013,TMP1001,PLT002,PROMO000,1,349.90,0.00,349.90,229.90,120.00,34.30,Loja Física,Cartão Débito,2026-09-27,Jogos,26,Físico e Digital
VND00522,PRD012,CLI050,TMP1036,PLT002,PROMO000,1,349.90,0.00,349.90,229.90,120.00,34.30,E-commerce,Boleto,2026-11-01,Jogos,61,Físico e Digital
VND00523,PRD012,CLI030,TMP0976,PLT002,PROMO000,2,349.90,0.00,699.80,459.80,240.00,34.30,App Mobile,PIX,2026-09-02,Jogos,1,Físico e Digital
VND00524,PRD012,CLI034,TMP1067,PLT002,PROMO000,2,349.90,0.00,699.80,459.80,240.00,34.30,Loja Física,Boleto,2026-12-02,Jogos,92,Físico e Digital
VND00525,PRD012,CLI040,TMP0987,PLT002,PROMO000,2,349.90,0.00,699.80,459.80,240.00,34.30,Loja Física,PIX,2026-09-13,Jogos,12,Físico e Digital
VND00526,PRD012,CLI034,TMP1089,PLT002,PROMO000,2,349.90,0.00,699.80,459.80,240.00,34.30,E-commerce,Boleto,2026-12-24,Jogos,114,Físico e Digital
VND00527,PRD012,CLI064,TMP0987,PLT002,PROMO000,1,349.90,0.00,349.90,229.90,120.00,34.30,E-commerce,Cartão Crédito,2026-09-13,Jogos,12,Físico e Digital
VND00528,PRD012,CLI011,TMP0997,PLT002,PROMO000,1,349.90,0.00,349.90,229.90,120.00,34.30,App Mobile,Boleto,2026-09-23,Jogos,22,Físico e Digital
VND00529,PRD012,CLI039,TMP0996,PLT002,PROMO000,1,349.90,0.00,349.90,229.90,120.00,34.30,Loja Física,Boleto,2026-09-22,Jogos,21,Físico e Digital
VND00530,PRD012,CLI032,TMP1051,PLT002,PROMO000,1,349.90,0.00,349.90,229.90,120.00,34.30,Loja Física,Cartão Crédito,2026-11-16,Jogos,76,Físico e Digital
VND00531,PRD013,CLI034,TMP0608,PLT002,PROMO000,1,179.90,0.00,179.90,119.90,60.00,33.35,App Mobile,Cartão Crédito,2025-08-30,Jogos,193,Físico e Digital
VND00532,PRD013,CLI046,TMP1030,PLT002,PROMO000,2,179.90,0.00,359.80,239.80,120.00,33.35,E-commerce,Cartão Débito,2026-10-26,Jogos,615,Físico e Digital
VND00533,PRD013,CLI022,TMP0538,PLT002,PROMO000,2,179.90,0.00,359.80,239.80,120.00,33.35,E-commerce,Boleto,2025-06-21,Jogos,123,Físico e Digital
VND00534,PRD013,CLI024,TMP0487,PLT002,PROMO000,2,179.90,0.00,359.80,239.80,120.00,33.35,Loja Física,Cartão Débito,2025-05-01,Jogos,72,Físico e Digital
VND00535,PRD013,CLI009,TMP0445,PLT002,PROMO000,1,179.90,0.00,179.90,119.90,60.00,33.35,App Mobile,Boleto,2025-03-20,Jogos,30,Físico e Digital
VND00536,PRD013,CLI013,TMP0510,PLT002,PROMO000,1,179.90,0.00,179.90,119.90,60.00,33.35,App Mobile,Boleto,2025-05-24,Jogos,95,Físico e Digital
VND00537,PRD013,CLI005,TMP0556,PLT002,PROMO000,1,179.90,0.00,179.90,119.90,60.00,33.35,App Mobile,PIX,2025-07-09,Jogos,141,Físico e Digital
VND00538,PRD013,CLI052,TMP0637,PLT002,PROMO000,2,179.90,0.00,359.80,239.80,120.00,33.35,E-commerce,Boleto,2025-09-28,Jogos,222,Físico e Digital
VND00539,PRD013,CLI025,TMP0419,PLT002,PROMO000,2,179.90,0.00,359.80,239.80,120.00,33.35,E-commerce,Cartão Crédito,2025-02-22,Jogos,4,Físico e Digital
VND00540,PRD013,CLI018,TMP0429,PLT002,PROMO000,1,179.90,0.00,179.90,119.90,60.00,33.35,E-commerce,PIX,2025-03-04,Jogos,14,Físico e Digital
VND00541,PRD013,CLI043,TMP0417,PLT002,PROMO000,2,179.90,0.00,359.80,239.80,120.00,33.35,E-commerce,Cartão Crédito,2025-02-20,Jogos,2,Físico e Digital
VND00542,PRD013,CLI064,TMP0513,PLT002,PROMO000,2,179.90,0.00,359.80,239.80,120.00,33.35,E-commerce,Cartão Crédito,2025-05-27,Jogos,98,Físico e Digital
VND00543,PRD013,CLI075,TMP0491,PLT002,PROMO000,1,179.90,0.00,179.90,119.90,60.00,33.35,E-commerce,Cartão Débito,2025-05-05,Jogos,76,Físico e Digital
VND00544,PRD013,CLI047,TMP0416,PLT002,PROMO000,2,179.90,0.00,359.80,239.80,120.00,33.35,Loja Física,Cartão Débito,2025-02-19,Jogos,1,Físico e Digital
VND00545,PRD013,CLI058,TMP0419,PLT002,PROMO000,2,179.90,0.00,359.80,239.80,120.00,33.35,Loja Física,Cartão Débito,2025-02-22,Jogos,4,Físico e Digital
VND00546,PRD014,CLI041,TMP0025,PLT001,PROMO000,2,199.90,0.00,399.80,259.80,140.00,35.02,App Mobile,Cartão Crédito,2024-01-25,Jogos,531,Físico e Digital
VND00547,PRD014,CLI030,TMP0620,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,E-commerce,PIX,2025-09-11,Jogos,1126,Físico e Digital
VND00548,PRD014,CLI042,TMP0006,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,App Mobile,PIX,2024-01-06,Jogos,512,Físico e Digital
VND00549,PRD014,CLI014,TMP0023,PLT001,PROMO000,2,199.90,0.00,399.80,259.80,140.00,35.02,App Mobile,PIX,2024-01-23,Jogos,529,Físico e Digital
VND00550,PRD014,CLI018,TMP0480,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,App Mobile,Boleto,2025-04-24,Jogos,986,Físico e Digital
VND00551,PRD014,CLI039,TMP0031,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,App Mobile,Cartão Crédito,2024-01-31,Jogos,537,Físico e Digital
VND00552,PRD014,CLI062,TMP0008,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,E-commerce,Cartão Crédito,2024-01-08,Jogos,514,Físico e Digital
VND00553,PRD014,CLI065,TMP0057,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,E-commerce,Cartão Débito,2024-02-26,Jogos,563,Físico e Digital
VND00554,PRD014,CLI058,TMP0720,PLT001,PROMO000,2,199.90,0.00,399.80,259.80,140.00,35.02,Loja Física,Cartão Crédito,2025-12-20,Jogos,1226,Físico e Digital
VND00555,PRD014,CLI036,TMP0603,PLT001,PROMO000,2,199.90,0.00,399.80,259.80,140.00,35.02,App Mobile,PIX,2025-08-25,Jogos,1109,Físico e Digital
VND00556,PRD014,CLI066,TMP1060,PLT001,PROMO015,2,179.91,10.00,359.82,259.80,100.02,27.80,E-commerce,PIX,2026-11-25,Jogos,1566,Físico e Digital
VND00557,PRD014,CLI060,TMP0823,PLT001,PROMO000,2,199.90,0.00,399.80,259.80,140.00,35.02,E-commerce,Cartão Crédito,2026-04-02,Jogos,1329,Físico e Digital
VND00558,PRD014,CLI062,TMP0009,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,Loja Física,PIX,2024-01-09,Jogos,515,Físico e Digital
VND00559,PRD014,CLI009,TMP0009,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,E-commerce,Boleto,2024-01-09,Jogos,515,Físico e Digital
VND00560,PRD014,CLI028,TMP0005,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,E-commerce,Cartão Débito,2024-01-05,Jogos,511,Físico e Digital
VND00561,PRD014,CLI058,TMP0638,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,E-commerce,Boleto,2025-09-29,Jogos,1144,Físico e Digital
VND00562,PRD014,CLI013,TMP0012,PLT001,PROMO000,2,199.90,0.00,399.80,259.80,140.00,35.02,App Mobile,Boleto,2024-01-12,Jogos,518,Físico e Digital
VND00563,PRD014,CLI024,TMP0025,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,App Mobile,Cartão Débito,2024-01-25,Jogos,531,Físico e Digital
VND00564,PRD014,CLI014,TMP0026,PLT001,PROMO000,2,199.90,0.00,399.80,259.80,140.00,35.02,Loja Física,PIX,2024-01-26,Jogos,532,Físico e Digital
VND00565,PRD014,CLI018,TMP0089,PLT001,PROMO000,2,199.90,0.00,399.80,259.80,140.00,35.02,App Mobile,Cartão Débito,2024-03-29,Jogos,595,Físico e Digital
VND00566,PRD014,CLI071,TMP0031,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,App Mobile,Cartão Débito,2024-01-31,Jogos,537,Físico e Digital
VND00567,PRD014,CLI028,TMP0063,PLT001,PROMO003,2,179.91,10.00,359.82,259.80,100.02,27.80,Loja Física,Cartão Crédito,2024-03-03,Jogos,569,Físico e Digital
VND00568,PRD014,CLI034,TMP1062,PLT001,PROMO000,2,199.90,0.00,399.80,259.80,140.00,35.02,E-commerce,Boleto,2026-11-27,Jogos,1568,Físico e Digital
VND00569,PRD014,CLI020,TMP0466,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,App Mobile,Cartão Débito,2025-04-10,Jogos,972,Físico e Digital
VND00570,PRD014,CLI054,TMP0160,PLT001,PROMO000,2,199.90,0.00,399.80,259.80,140.00,35.02,E-commerce,Cartão Crédito,2024-06-08,Jogos,666,Físico e Digital
VND00571,PRD014,CLI026,TMP0696,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,Loja Física,Boleto,2025-11-26,Jogos,1202,Físico e Digital
VND00572,PRD014,CLI054,TMP0020,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,E-commerce,Boleto,2024-01-20,Jogos,526,Físico e Digital
VND00573,PRD014,CLI073,TMP0025,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,App Mobile,Cartão Crédito,2024-01-25,Jogos,531,Físico e Digital
VND00574,PRD014,CLI046,TMP0063,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,App Mobile,PIX,2024-03-03,Jogos,569,Físico e Digital
VND00575,PRD014,CLI069,TMP0070,PLT001,PROMO000,2,199.90,0.00,399.80,259.80,140.00,35.02,App Mobile,Cartão Débito,2024-03-10,Jogos,576,Físico e Digital
VND00576,PRD014,CLI022,TMP0635,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,Loja Física,PIX,2025-09-26,Jogos,1141,Físico e Digital
VND00577,PRD014,CLI074,TMP0011,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,Loja Física,PIX,2024-01-11,Jogos,517,Físico e Digital
VND00578,PRD014,CLI008,TMP0035,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,Loja Física,Cartão Débito,2024-02-04,Jogos,541,Físico e Digital
VND00579,PRD014,CLI058,TMP0063,PLT001,PROMO003,1,179.91,10.00,179.91,129.90,50.01,27.80,E-commerce,Boleto,2024-03-03,Jogos,569,Físico e Digital
VND00580,PRD014,CLI031,TMP0664,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,Loja Física,PIX,2025-10-25,Jogos,1170,Físico e Digital
VND00581,PRD014,CLI046,TMP0335,PLT001,PROMO001,2,149.93,25.00,299.86,259.80,40.06,13.36,App Mobile,Boleto,2024-11-30,Jogos,841,Físico e Digital
VND00582,PRD014,CLI075,TMP0333,PLT001,PROMO000,2,199.90,0.00,399.80,259.80,140.00,35.02,E-commerce,Cartão Débito,2024-11-28,Jogos,839,Físico e Digital
VND00583,PRD014,CLI041,TMP1065,PLT001,PROMO012,2,139.93,30.00,279.86,259.80,"46,193.00",7.17,App Mobile,Boleto,2026-11-30,Jogos,1571,Físico e Digital
VND00584,PRD014,CLI025,TMP1064,PLT001,PROMO015,2,179.91,10.00,359.82,259.80,100.02,27.80,App Mobile,PIX,2026-11-29,Jogos,1570,Físico e Digital
VND00585,PRD014,CLI013,TMP0015,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,App Mobile,PIX,2024-01-15,Jogos,521,Físico e Digital
VND00586,PRD015,CLI021,TMP0700,PLT003,PROMO009,1,209.93,30.00,209.93,194.90,"46,096.00",7.16,E-commerce,Boleto,2025-11-30,Jogos,933,Físico e Digital
VND00587,PRD015,CLI052,TMP0970,PLT003,PROMO000,2,299.90,0.00,599.80,389.80,210.00,35.01,Loja Física,Boleto,2026-08-27,Jogos,1203,Físico e Digital
VND00588,PRD015,CLI072,TMP0006,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,Loja Física,Boleto,2024-01-06,Jogos,239,Físico e Digital
VND00589,PRD015,CLI021,TMP1061,PLT003,PROMO015,2,269.91,10.00,539.82,389.80,150.02,27.79,Loja Física,Boleto,2026-11-26,Jogos,1294,Físico e Digital
VND00590,PRD015,CLI004,TMP0036,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,App Mobile,PIX,2024-02-05,Jogos,269,Físico e Digital
VND00591,PRD015,CLI032,TMP0018,PLT003,PROMO000,2,299.90,0.00,599.80,389.80,210.00,35.01,E-commerce,Cartão Débito,2024-01-18,Jogos,251,Físico e Digital
VND00592,PRD015,CLI009,TMP0478,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,E-commerce,Boleto,2025-04-22,Jogos,711,Físico e Digital
VND00593,PRD015,CLI020,TMP0003,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,Loja Física,PIX,2024-01-03,Jogos,236,Físico e Digital
VND00594,PRD015,CLI032,TMP0636,PLT003,PROMO000,2,299.90,0.00,599.80,389.80,210.00,35.01,App Mobile,PIX,2025-09-27,Jogos,869,Físico e Digital
VND00595,PRD015,CLI023,TMP0026,PLT003,PROMO000,2,299.90,0.00,599.80,389.80,210.00,35.01,Loja Física,Boleto,2024-01-26,Jogos,259,Físico e Digital
VND00596,PRD015,CLI023,TMP0008,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,Loja Física,PIX,2024-01-08,Jogos,241,Físico e Digital
VND00597,PRD015,CLI002,TMP0360,PLT003,PROMO000,2,299.90,0.00,599.80,389.80,210.00,35.01,E-commerce,Cartão Crédito,2024-12-25,Jogos,593,Físico e Digital
VND00598,PRD015,CLI066,TMP0030,PLT003,PROMO000,2,299.90,0.00,599.80,389.80,210.00,35.01,App Mobile,Boleto,2024-01-30,Jogos,263,Físico e Digital
VND00599,PRD015,CLI012,TMP0036,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,App Mobile,PIX,2024-02-05,Jogos,269,Físico e Digital
VND00600,PRD015,CLI036,TMP0027,PLT003,PROMO000,2,299.90,0.00,599.80,389.80,210.00,35.01,E-commerce,Boleto,2024-01-27,Jogos,260,Físico e Digital
VND00601,PRD015,CLI056,TMP0054,PLT003,PROMO000,2,299.90,0.00,599.80,389.80,210.00,35.01,Loja Física,PIX,2024-02-23,Jogos,287,Físico e Digital
VND00602,PRD015,CLI018,TMP0579,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,App Mobile,Cartão Crédito,2025-08-01,Jogos,812,Físico e Digital
VND00603,PRD015,CLI024,TMP0035,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,Loja Física,Boleto,2024-02-04,Jogos,268,Físico e Digital
VND00604,PRD015,CLI037,TMP1096,PLT003,PROMO000,2,299.90,0.00,599.80,389.80,210.00,35.01,E-commerce,PIX,2026-12-31,Jogos,1329,Físico e Digital
VND00605,PRD015,CLI011,TMP0053,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,Loja Física,Cartão Crédito,2024-02-22,Jogos,286,Físico e Digital
VND00606,PRD015,CLI027,TMP0013,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,Loja Física,Cartão Débito,2024-01-13,Jogos,246,Físico e Digital
VND00607,PRD015,CLI066,TMP0075,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,App Mobile,Boleto,2024-03-15,Jogos,308,Físico e Digital
VND00608,PRD015,CLI019,TMP0126,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,App Mobile,Cartão Crédito,2024-05-05,Jogos,359,Físico e Digital
VND00609,PRD015,CLI008,TMP0029,PLT003,PROMO000,2,299.90,0.00,599.80,389.80,210.00,35.01,App Mobile,Boleto,2024-01-29,Jogos,262,Físico e Digital
VND00610,PRD015,CLI057,TMP1061,PLT003,PROMO000,2,299.90,0.00,599.80,389.80,210.00,35.01,App Mobile,Boleto,2026-11-26,Jogos,1294,Físico e Digital
VND00611,PRD015,CLI047,TMP0832,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,E-commerce,Boleto,2026-04-11,Jogos,1065,Físico e Digital
VND00612,PRD015,CLI008,TMP0659,PLT003,PROMO000,2,299.90,0.00,599.80,389.80,210.00,35.01,Loja Física,PIX,2025-10-20,Jogos,892,Físico e Digital
VND00613,PRD015,CLI064,TMP0017,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,Loja Física,Cartão Crédito,2024-01-17,Jogos,250,Físico e Digital
VND00614,PRD015,CLI002,TMP0027,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,App Mobile,Cartão Débito,2024-01-27,Jogos,260,Físico e Digital
VND00615,PRD015,CLI045,TMP0330,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,E-commerce,Cartão Débito,2024-11-25,Jogos,563,Físico e Digital
VND00616,PRD015,CLI072,TMP0031,PLT003,PROMO000,2,299.90,0.00,599.80,389.80,210.00,35.01,E-commerce,Cartão Crédito,2024-01-31,Jogos,264,Físico e Digital
VND00617,PRD015,CLI022,TMP0025,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,E-commerce,PIX,2024-01-25,Jogos,258,Físico e Digital
VND00618,PRD015,CLI071,TMP0696,PLT003,PROMO000,2,299.90,0.00,599.80,389.80,210.00,35.01,E-commerce,Cartão Débito,2025-11-26,Jogos,929,Físico e Digital
VND00619,PRD015,CLI058,TMP0031,PLT003,PROMO000,2,299.90,0.00,599.80,389.80,210.00,35.01,Loja Física,Cartão Débito,2024-01-31,Jogos,264,Físico e Digital
VND00620,PRD015,CLI074,TMP1077,PLT003,PROMO000,2,299.90,0.00,599.80,389.80,210.00,35.01,E-commerce,Cartão Crédito,2026-12-12,Jogos,1310,Físico e Digital
VND00621,PRD015,CLI054,TMP0649,PLT003,PROMO000,2,299.90,0.00,599.80,389.80,210.00,35.01,E-commerce,Cartão Débito,2025-10-10,Jogos,882,Físico e Digital
VND00622,PRD015,CLI025,TMP0211,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,E-commerce,Boleto,2024-07-29,Jogos,444,Físico e Digital
VND00623,PRD015,CLI055,TMP0631,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,Loja Física,PIX,2025-09-22,Jogos,864,Físico e Digital
VND00624,PRD015,CLI031,TMP0043,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,App Mobile,Boleto,2024-02-12,Jogos,276,Físico e Digital
VND00625,PRD015,CLI031,TMP0884,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,Loja Física,Cartão Débito,2026-06-02,Jogos,1117,Físico e Digital
VND00626,PRD015,CLI070,TMP0031,PLT003,PROMO000,2,299.90,0.00,599.80,389.80,210.00,35.01,App Mobile,Boleto,2024-01-31,Jogos,264,Físico e Digital
VND00627,PRD015,CLI020,TMP0032,PLT003,PROMO000,2,299.90,0.00,599.80,389.80,210.00,35.01,E-commerce,Boleto,2024-02-01,Jogos,265,Físico e Digital
VND00628,PRD015,CLI044,TMP0015,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,E-commerce,PIX,2024-01-15,Jogos,248,Físico e Digital
VND00629,PRD015,CLI036,TMP0963,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,App Mobile,PIX,2026-08-20,Jogos,1196,Físico e Digital
VND00630,PRD015,CLI030,TMP0330,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,Loja Física,Cartão Débito,2024-11-25,Jogos,563,Físico e Digital
VND00631,PRD015,CLI020,TMP0033,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,Loja Física,Cartão Débito,2024-02-02,Jogos,266,Físico e Digital
VND00632,PRD015,CLI073,TMP0072,PLT003,PROMO003,2,269.91,10.00,539.82,389.80,150.02,27.79,App Mobile,PIX,2024-03-12,Jogos,305,Físico e Digital
VND00633,PRD015,CLI031,TMP1089,PLT003,PROMO000,2,299.90,0.00,599.80,389.80,210.00,35.01,E-commerce,Cartão Crédito,2026-12-24,Jogos,1322,Físico e Digital
VND00634,PRD015,CLI039,TMP0078,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,Loja Física,Boleto,2024-03-18,Jogos,311,Físico e Digital
VND00635,PRD015,CLI024,TMP0110,PLT003,PROMO000,2,299.90,0.00,599.80,389.80,210.00,35.01,App Mobile,Boleto,2024-04-19,Jogos,343,Físico e Digital
VND00636,PRD015,CLI026,TMP0022,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,Loja Física,Cartão Crédito,2024-01-22,Jogos,255,Físico e Digital
VND00637,PRD015,CLI074,TMP0008,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,App Mobile,Boleto,2024-01-08,Jogos,241,Físico e Digital
VND00638,PRD015,CLI054,TMP0089,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,Loja Física,Boleto,2024-03-29,Jogos,322,Físico e Digital
VND00639,PRD015,CLI012,TMP0010,PLT003,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,E-commerce,PIX,2024-01-10,Jogos,243,Físico e Digital
